iter	MultiClass
295	0.1966096164
296	0.1964559021
297	0.1962804308
298	0.1961545617
299	0.1958499357
300	0.1956168431
301	0.1954616257
302	0.1953199122
303	0.1950724358
304	0.1949430595
305	0.1947844377
306	0.1945954631
307	0.194410773
308	0.1942967002
309	0.194190028
310	0.1940362096
311	0.1938557369
312	0.1937487456
313	0.1935179699
314	0.1931074117
315	0.1929918109
316	0.1927343715
317	0.1925506305
318	0.1924455767
319	0.1923037328
320	0.1921326829
321	0.191933692
322	0.191754635
323	0.1915035795
324	0.1913859103
325	0.1912169652
326	0.1910422628
327	0.1908748917
328	0.1906217349
329	0.1904627755
330	0.1903336437
331	0.1901497565
332	0.1899947154
333	0.1898788297
334	0.1896627722
335	0.1894915872
336	0.1892660565
337	0.1891108959
338	0.1889317118
339	0.1887550509
340	0.1885795288
341	0.1883508269
342	0.1881578634
343	0.1880185269
344	0.1878254411
345	0.1876055026
346	0.1874623851
347	0.1873131974
348	0.1870934152
349	0.1869178125
350	0.1867977444
351	0.1866505469
352	0.1864881784
353	0.1863030146
354	0.186123855
355	0.1858905927
356	0.1856876314
357	0.1854333181
358	0.1852840517
359	0.1850732123
360	0.1849340279
361	0.1846278075
362	0.184350487
363	0.1841353169
364	0.1838251945
365	0.1837159464
366	0.1835769706
367	0.1834683409
368	0.1832536558
369	0.183117187
370	0.1829609285
371	0.1827873229
372	0.1826561179
373	0.1824508982
374	0.1822998075
375	0.1820929367
376	0.1818627064
377	0.181698523
378	0.1815035946
379	0.1813360999
380	0.1812182491
381	0.1809672106
382	0.1808418501
383	0.1806807061
384	0.1805181539
385	0.1803837813
386	0.1802324344
387	0.1800830504
388	0.1799481049
389	0.1797811992
390	0.1795767375
391	0.1794368435
392	0.1792316465
393	0.1790674943
394	0.1789630673
395	0.1788253871
396	0.1787553377
397	0.1785667687
398	0.1784859395
399	0.1783885117
400	0.1781882412
401	0.1780737959
402	0.177927913
403	0.1778296517
404	0.1776885496
405	0.1775115442
406	0.1773245674
407	0.1771252886
408	0.176930243
409	0.1768008048
410	0.1766205199
411	0.1764555274
412	0.1762111939
413	0.1760993129
414	0.1760188357
415	0.1759293743
416	0.1758248017
417	0.1756106968
418	0.1755065252
419	0.1753626592
420	0.1752254999
421	0.1750172501
422	0.1749002816
423	0.1747638389
424	0.1746158982
425	0.1744303632
426	0.1742654486
427	0.1740844459
428	0.1739892843
429	0.1738425801
430	0.173682924
431	0.1735661419
432	0.1734258521
433	0.1732784312
434	0.1731065048
435	0.1730159639
436	0.1728440164
437	0.1726923749
438	0.1725471753
439	0.1723411998
440	0.1722016142
441	0.171995769
442	0.1718674092
443	0.1717352819
444	0.1715470082
445	0.1714733206
446	0.1713485652
447	0.171179022
448	0.1710706085
449	0.170978803
450	0.1707724972
451	0.1706950806
452	0.1705417287
453	0.1703183767
454	0.1702666339
455	0.1700990522
456	0.1698786456
457	0.1697222971
458	0.1695456386
459	0.1694006778
460	0.16930715
461	0.1692025366
462	0.1690461448
463	0.1689506084
464	0.16886423
465	0.1687612903
466	0.1686037035
467	0.1684614266
468	0.1683365617
469	0.1681657392
470	0.1680228012
471	0.1678969072
472	0.1677660441
473	0.1676457166
474	0.1675415523
475	0.1673783461
476	0.1672248934
477	0.1671092025
478	0.1669202795
479	0.1667867063
480	0.1666503008
481	0.1665441513
482	0.1664471883
483	0.1662871676
484	0.1662319001
485	0.1661278808
486	0.1659094704
487	0.165806032
488	0.1656510158
489	0.1655184079
490	0.16536172
491	0.1652101429
492	0.1651436331
493	0.1649674067
494	0.1648689913
495	0.1647196359
496	0.1646494708
497	0.1645642564
498	0.1644503068
499	0.1643340651
500	0.1641890182
501	0.16410816
502	0.1639204205
503	0.1638126904
504	0.1636838784
505	0.1636262254
506	0.163437353
507	0.1632814207
508	0.1632043926
509	0.1630573604
510	0.1629276661
511	0.1628666795
512	0.1627604532
513	0.162622934
514	0.1624893004
515	0.1622478789
516	0.162115009
517	0.161989662
518	0.1618683688
519	0.1617866296
520	0.1616399935
521	0.1615582238
522	0.1614199679
523	0.1613190492
524	0.1611988073
525	0.1610619405
526	0.1609835624
527	0.1608149177
528	0.1606251641
529	0.1604625266
530	0.1603805467
531	0.1602220105
532	0.1601019567
533	0.1599707994
534	0.159857855
535	0.1597555726
536	0.1596092256
537	0.1595099231
538	0.1593937172
539	0.1591974109
540	0.1590273884
541	0.1589037198
542	0.1588029954
543	0.1586945194
544	0.1585301199
545	0.1583758941
546	0.1582699242
547	0.1581672635
548	0.1581209102
549	0.1580695673
550	0.1579449324
551	0.1577270466
552	0.1576398066
553	0.157482379
554	0.1573004869
555	0.1571472599
556	0.1570334005
557	0.1568757428
558	0.1566974789
559	0.1565340642
560	0.1563424219
561	0.1562247304
562	0.156125823
563	0.1559802834
564	0.1558518948
565	0.1557547459
566	0.1556154814
567	0.1555241217
568	0.1554304739
569	0.1552980276
570	0.1552157351
571	0.1551164463
572	0.1550003883
573	0.154912312
574	0.1548236788
575	0.1547343922
576	0.1546342467
577	0.1545074442
578	0.1543630242
579	0.1542933038
580	0.1541824118
581	0.1540181862
582	0.153929252
583	0.1538460424
584	0.1537716016
585	0.1536853327
586	0.1535630983
587	0.1534125214
588	0.1533629428
589	0.1532965001
590	0.1531532232
591	0.1530490128
592	0.1529710251
593	0.1528404058
594	0.1527332647
595	0.1526479695
596	0.1524174852
597	0.1523185948
598	0.1521402017
599	0.152032366
600	0.1519699365
601	0.1518241106
602	0.1517306448
603	0.1516290694
604	0.1514520654
605	0.1513042945
606	0.1511936148
607	0.1510864556
608	0.1509759648
609	0.1508540483
610	0.1507287516
611	0.1505871694
612	0.1504992869
613	0.1504261223
614	0.1503100078
615	0.1502335391
616	0.1501486269
617	0.1500160389
618	0.1499075024
619	0.1497910162
620	0.1496625374
621	0.1495353371
622	0.1494792929
623	0.1493784153
624	0.149245974
625	0.1490900824
626	0.1489741843
627	0.1488986354
628	0.1487408958
629	0.1486616897
630	0.1484993922
631	0.1483840686
632	0.1482913552
633	0.1480767186
634	0.1479329627
635	0.1477704846
636	0.1476477454
637	0.1475979434
638	0.1474437728
639	0.147306591
640	0.1471404431
641	0.1470377149
642	0.1468368071
643	0.146714636
644	0.1465924832
645	0.1464513113
646	0.1462751247
647	0.1462195734
648	0.1460655935
649	0.1459049794
650	0.1458333847
651	0.1456981566
652	0.1455751522
653	0.1454867361
654	0.1453407319
655	0.1452335987
656	0.1451371884
657	0.1450086025
658	0.1449255089
659	0.1448254155
660	0.144744333
661	0.1446620612
662	0.1445217486
663	0.1443814408
664	0.1442695776
665	0.1441509381
666	0.1440665893
667	0.1439617445
668	0.1438729722
669	0.1437307318
670	0.1435604918
671	0.1435012143
672	0.1433694392
673	0.1432499321
674	0.1431849428
675	0.1430577043
676	0.1430007571
677	0.1428835315
678	0.1427822631
679	0.1427039574
680	0.1426106087
681	0.1425521444
682	0.1424278232
683	0.1423016071
684	0.1421937691
685	0.1420377551
686	0.1419141675
687	0.1418322247
688	0.1417311374
689	0.141693261
690	0.1415998904
691	0.1414936858
692	0.1413419521
693	0.1412508981
694	0.1411420566
695	0.1410788941
696	0.1410028503
697	0.1409107878
698	0.14082009
699	0.1406869385
700	0.1405935233
701	0.1404925649
702	0.1404434499
703	0.1403689292
704	0.1402487288
705	0.1401425378
706	0.1400473956
707	0.1399457734
708	0.1398509916
709	0.1397187121
710	0.1395305811
711	0.1394264718
712	0.1393033188
713	0.1392146811
714	0.1391018627
715	0.1390569736
716	0.1389298419
717	0.1388453308
718	0.1387791702
719	0.1386982845
720	0.1385873682
721	0.1384264688
722	0.1383142305
723	0.1381787925
724	0.1381258067
725	0.1380249247
726	0.1379257662
727	0.1377576529
728	0.1376170147
729	0.1375331459
730	0.1373887013
731	0.1372691476
732	0.1370903347
733	0.1369970421
734	0.1369545531
735	0.1367829807
736	0.1367162926
737	0.1366674358
738	0.1365998586
739	0.1364805814
740	0.1363319792
741	0.1362651614
742	0.1361343512
743	0.1360522511
744	0.1359297055
745	0.135857177
746	0.1357602638
747	0.1357164295
748	0.1355650092
749	0.1354933917
750	0.1353179285
751	0.1352141393
752	0.1351003261
753	0.1349761218
754	0.134865177
755	0.134767372
756	0.1346432678
757	0.1345873842
758	0.1344506775
759	0.1343571611
760	0.1342578306
761	0.1341790524
762	0.1341027497
763	0.1340279698
764	0.1338581452
765	0.1337663679
766	0.1336892618
767	0.1336196086
768	0.1334890601
769	0.1334056111
770	0.133340959
771	0.1332538381
772	0.1331111478
773	0.1330095611
774	0.1329001072
775	0.1328001542
776	0.1326621156
777	0.1325852792
778	0.1324311018
779	0.1323681384
780	0.132211926
781	0.1321236109
782	0.1320523838
783	0.1319599648
784	0.131877108
785	0.1317691348
786	0.131684612
787	0.1315521136
788	0.1314397515
789	0.1313733487
790	0.1312773546
791	0.1311538739
792	0.1310859223
793	0.1309651732
794	0.1308699668
795	0.1307749145
796	0.130714667
797	0.1306250967
798	0.1305507031
799	0.1304337921
800	0.130354563
801	0.130198518
802	0.1301025219
803	0.1300589862
804	0.1299958633
805	0.1299326427
806	0.1298647756
807	0.1298318704
808	0.1297609223
809	0.1296373911
810	0.1295397477
811	0.1294334314
812	0.1293411722
813	0.1292542904
814	0.1291845441
815	0.1290758634
816	0.1290047754
817	0.1288711373
818	0.1287751132
819	0.1287050944
820	0.1286223618
821	0.1284911745
822	0.1283703691
823	0.1282726288
824	0.1281831688
825	0.1280847463
826	0.1279630863
827	0.1278694855
828	0.1277922414
829	0.1276875112
830	0.1275657747
831	0.1274466159
832	0.1273571994
833	0.1272906782
834	0.1272021281
835	0.1271166956
836	0.1270492806
837	0.1269889772
838	0.1269210561
839	0.1268172586
840	0.1267041379
841	0.1266268207
842	0.1265264674
843	0.1263906053
844	0.1263299831
845	0.1262254371
846	0.1261529647
847	0.1261016873
848	0.1260647877
849	0.1259875838
850	0.1259221789
851	0.1258613016
852	0.1257661159
853	0.1256963666
854	0.1255865673
855	0.1255056769
856	0.1254480694
857	0.1253282984
858	0.1252077252
859	0.1251446824
860	0.1250804709
861	0.124969303
862	0.1249020728
863	0.1248762566
864	0.1247896359
865	0.1246814291
866	0.1246040947
867	0.1245528505
868	0.1244647345
869	0.1243752777
870	0.1242707856
871	0.1241174392
872	0.1240433286
873	0.1239982003
874	0.1239138019
875	0.1238218617
876	0.1237578912
877	0.1236229078
878	0.1235144327
879	0.1233837917
880	0.1233133054
881	0.1232624501
882	0.1231883271
883	0.1231229875
884	0.1229932218
885	0.1228815688
886	0.1227919492
887	0.1227214065
888	0.1226233194
889	0.1225283287
890	0.1224678756
891	0.1223880192
892	0.1223100311
893	0.1222431535
894	0.1221440771
895	0.1220598204
896	0.1219988965
897	0.1218981958
898	0.1217975847
899	0.1217162388
900	0.1216444936
901	0.1215976263
902	0.1215149085
903	0.121377918
904	0.1212505308
905	0.1211816347
906	0.1211222673
907	0.1210650223
908	0.1209675819
909	0.120837296
910	0.1207808967
911	0.1206685364
912	0.1206112697
913	0.120461757
914	0.1203852992
915	0.1203208613
916	0.1202580139
917	0.1202035338
918	0.1201299557
919	0.1200322798
920	0.1199679625
921	0.1198605206
922	0.1197826365
923	0.11962712
924	0.1195543189
925	0.1195110413
926	0.1194231427
927	0.1193422442
928	0.1193058344
929	0.1192482243
930	0.1192004014
931	0.1191138156
932	0.1190461122
933	0.1189548961
934	0.1188756017
935	0.1187946512
936	0.1187260903
937	0.118640788
938	0.1185537376
939	0.1184762961
940	0.1183989515
941	0.1182589283
942	0.1182025715
943	0.118123813
944	0.1179957019
945	0.1179593419
946	0.117923631
947	0.1178344121
948	0.1177446199
949	0.1176286177
950	0.1174986953
951	0.1174194136
952	0.1173418904
953	0.1172679005
954	0.1171658384
955	0.1171009308
956	0.1170834561
957	0.1169750666
958	0.1168988022
959	0.1168329015
960	0.116742057
961	0.1166578358
962	0.1166051964
963	0.1165391038
964	0.1164182744
965	0.1163204474
966	0.1162234866
967	0.1161878743
968	0.1160828622
969	0.116017854
970	0.1159395452
971	0.1158801419
972	0.1158226005
973	0.1157290953
974	0.1156418607
975	0.115551474
976	0.1154647913
977	0.1154027529
978	0.1153318828
979	0.1152882963
980	0.1151734912
981	0.1150857568
982	0.1150169541
983	0.114913753
984	0.1148564643
985	0.1148141245
986	0.1147277927
987	0.1146756029
988	0.1146153357
989	0.1145522652
990	0.1144176756
991	0.1143226205
992	0.1142152063
993	0.1141373399
994	0.1141049754
995	0.1140476245
996	0.1139699578
997	0.1138881864
998	0.1138480657
999	0.1137870711
