iter	MultiClass
0	1.266120982
1	1.04784749
2	0.8922772502
3	0.7730451263
4	0.6784159175
5	0.6012691873
6	0.5366853963
7	0.4818861046
8	0.4349514238
9	0.3948178492
10	0.3599271306
11	0.3294685572
12	0.3033132344
13	0.2798784415
14	0.2594479933
15	0.2411502198
16	0.2250592062
17	0.2107895861
18	0.1980995988
19	0.1865990966
20	0.1756221194
21	0.1659278564
22	0.1574975312
23	0.1498035792
24	0.1426963585
25	0.1364449505
26	0.1310971179
27	0.1261349446
28	0.1218186175
29	0.1176713273
30	0.1138082271
31	0.1103969096
32	0.1076395666
33	0.1049465618
34	0.1025142727
35	0.1002068347
36	0.09796862802
37	0.09630624227
38	0.0944992136
39	0.09289430092
40	0.09165791595
41	0.09044591843
42	0.08918440014
43	0.08800950963
44	0.0868320935
45	0.08569652131
46	0.0848804043
47	0.08409644216
48	0.0832904258
49	0.08271097474
50	0.08194143849
51	0.0815020068
52	0.08085661134
53	0.08013754635
54	0.07982226671
55	0.07929966059
56	0.07878952211
57	0.0782270855
58	0.07782368775
59	0.07747774248
60	0.07707196499
61	0.07665909625
62	0.07615287881
63	0.07586923719
64	0.0755677407
65	0.07526362171
66	0.07492819624
67	0.07476993876
68	0.07451196558
69	0.07426091597
70	0.07400877215
71	0.07371879594
72	0.07343178155
73	0.0732487356
74	0.07310949446
75	0.07290075127
76	0.07272106123
77	0.07237775677
78	0.07220453293
79	0.07197099123
80	0.07183997187
81	0.07169679306
82	0.07155332862
83	0.07142512073
84	0.07134880921
85	0.07119174379
86	0.07111991676
87	0.07094662228
88	0.07080332991
89	0.07058986611
90	0.07046659686
91	0.07035391026
92	0.07024855845
93	0.07010595985
94	0.06992973652
95	0.06984000431
96	0.06972293397
97	0.06956356211
98	0.06941256311
99	0.06923721355
100	0.06911833383
101	0.06900058493
102	0.06886193162
103	0.0687442718
104	0.0686462511
105	0.06848523416
106	0.06835710237
107	0.06824656832
108	0.06810974747
109	0.06804698116
110	0.0679117
111	0.06781981069
112	0.0677352192
113	0.06760853824
114	0.06749148882
115	0.06735813054
116	0.06727763307
117	0.06712175922
118	0.06702685139
119	0.06693769303
120	0.06678668049
121	0.06668334572
122	0.06655328921
123	0.06650592643
124	0.06641765953
125	0.06630944856
126	0.06625088248
127	0.06617677293
128	0.0661069004
129	0.06602422123
130	0.06594421248
131	0.06585351987
132	0.06579193766
133	0.06571344323
134	0.06561998726
135	0.06554454687
136	0.06548959904
137	0.06540298015
138	0.06526557848
139	0.06520588707
140	0.06511375655
141	0.06501611037
142	0.06494450797
143	0.06488256431
144	0.06480831411
145	0.06470587649
146	0.06462895835
147	0.06454427425
148	0.06441728505
149	0.06432539271
150	0.06425680922
151	0.06413297604
152	0.06406541408
153	0.06393151047
154	0.06389632205
155	0.06382948286
156	0.06375222653
157	0.06363463316
158	0.06357012369
159	0.06351145256
